AcceptedTaxonID	DistributionElement	StandardInUse
1199431	CLM	TDWG Level 3 code
1199431	Colombia, Ecuador	text
1199432	84    	TDWG Level 2 code
1199432	Brazil, British Guiana, Colombia, French Guiana, Trinidad	text
1199432	CPP	TDWG Level 3 code
1199435	French Guiana	text
1199435	FRG	TDWG Level 3 code
1199436	ECU	TDWG Level 3 code
1199436	Ecuador	text
1199437	40    	TDWG Level 2 code
1199437	probably Brazil	text
1199438	84    	TDWG Level 2 code
1199438	Brazil	text
1199439	French Guiana	text
1199439	FRG	TDWG Level 3 code
1199440	42    	TDWG Level 2 code
1199440	Malesia	text
1199443	84    	TDWG Level 2 code
1199443	Brazil	text
1199444	84    	TDWG Level 2 code
1199444	Brazil	text
1199445	Chile	text
1199445	CLC-MA	TDWG Level 4 code
1199446	CLM	TDWG Level 3 code
1199446	Colombia	text
1199447	CLM	TDWG Level 3 code
1199447	Colombia	text
1199450	Dominica	text
1199450	WIN-DO	TDWG Level 4 code
1199451	84    	TDWG Level 2 code
1199451	Brazil	text
1199452	CLM	TDWG Level 3 code
1199452	Colombia	text
1199453	CLM	TDWG Level 3 code
1199453	Colombia	text
1199455	ECU	TDWG Level 3 code
1199455	Ecuador	text
1199456	VEN	TDWG Level 3 code
1199456	Venezuela	text
1199457	ECU	TDWG Level 3 code
1199457	Ecuador	text
1199463	7	TDWG Level 1 code
1199463	GEO	TDWG Level 3 code
1199463	Northern America: Alabama and North Carolina to Florida	text
1199469	7	TDWG Level 1 code
1199469	Northern America: Texas to Florida, Virginia and Illinois	text
1199470	Belize, Mexico	text
1199470	MXT-YU	TDWG Level 4 code
1199470	VEN	TDWG Level 3 code
1199472	DOM	TDWG Level 3 code
1199472	Hispaniola: Dominican Republic	text
1199474	PER	TDWG Level 3 code
1199474	Peru	text
1199476	El Salvador	text
1199476	ELS	TDWG Level 3 code
1199477	ELS	TDWG Level 3 code
1199478	Belize, Guatemala, Mexico	text
1199478	GUA	TDWG Level 3 code
1199479	El Salvador, Guatemala	text
1199479	ELS	TDWG Level 3 code
1199479	GUA	TDWG Level 3 code
1199480	CLC	TDWG Level 3 code
1199481	79    	TDWG Level 2 code
1199483	CLM	TDWG Level 3 code
1199483	Colombia	text
1199484	CLM	TDWG Level 3 code
1199484	Colombia	text
1199487	ECU	TDWG Level 3 code
1199487	Ecuador	text
1199488	CLM	TDWG Level 3 code
1199488	Colombia	text
1199490	CLM	TDWG Level 3 code
1199490	Colombia, Ecuador	text
1199491	CLM	TDWG Level 3 code
1199491	Colombia	text
1199492	CLM	TDWG Level 3 code
1199492	Colombia	text
1199493	CLM	TDWG Level 3 code
1199497	CUB	TDWG Level 3 code
1199499	CUB	TDWG Level 3 code
1199499	Cuba	text
1199500	BAH	TDWG Level 3 code
1199500	Bahamas	text
1199501	JAM	TDWG Level 3 code
1199501	Jamaica	text
1199503	JAM	TDWG Level 3 code
1199503	Jamaica	text
1199504	36    	TDWG Level 2 code
1199504	Neotropics? [not China]	text
1199505	HAI	TDWG Level 3 code
1199507	CUB	TDWG Level 3 code
1199507	Cuba	text
1199508	DOM	TDWG Level 3 code
1199508	Hispaniola: Dominican Republic	text
1199509	DOM	TDWG Level 3 code
1199509	HAI	TDWG Level 3 code
1199509	Hispaniola: Dominican Republic & Haiti	text
1199510	HAI	TDWG Level 3 code
1199510	Hispaniola: Haiti	text
1199511	HAI	TDWG Level 3 code
1199511	Hispaniola: Haiti	text
1199512	DOM	TDWG Level 3 code
1199512	Hispaniola: Dominican Republic	text
1199513	DOM	TDWG Level 3 code
1199513	Hispaniola: Dominican Republic	text
1199514	PUE	TDWG Level 3 code
1199514	Puerto Rico	text
1199516	ECU	TDWG Level 3 code
1199516	Ecuador	text
1199517	PER	TDWG Level 3 code
1199517	Peru	text
1199518	8	TDWG Level 1 code
1199518	Colombia, Ecuador	text
1199518	ECU	TDWG Level 3 code
1199519	ECU	TDWG Level 3 code
1199519	Ecuador	text
1199520	CLM	TDWG Level 3 code
1199520	Colombia, Ecuador	text
1199521	ECU	TDWG Level 3 code
1199521	Ecuador, Peru	text
1199521	PER	TDWG Level 3 code
1199523	CLM	TDWG Level 3 code
1199523	Colombia	text
1199525	CLM	TDWG Level 3 code
1199525	Colombia	text
1199527	EAS	TDWG Level 3 code
1199527	Easter Is.: Isle de Paques, Anakena	text
1199528	BOL	TDWG Level 3 code
1199528	Bolivia	text
1199529	BOL	TDWG Level 3 code
1199529	Bolivia	text
1199530	Bolivia, Peru	text
1199530	PER	TDWG Level 3 code
1199531	PER	TDWG Level 3 code
1199531	Peru	text
1199532	PER	TDWG Level 3 code
1199533	PER	TDWG Level 3 code
1199534	VEN	TDWG Level 3 code
1199534	Venezuela	text
1199536	PAR	TDWG Level 3 code
1199536	Paraguay	text
1199538	8	TDWG Level 1 code
1199538	Brazil, Paraguay	text
1199538	PAR	TDWG Level 3 code
1199540	84    	TDWG Level 2 code
1199540	Brazil	text
1199542	CLM	TDWG Level 3 code
1199542	Colombia	text
1199543	CLM	TDWG Level 3 code
1199543	Colombia, Panama	text
1199544	CLM	TDWG Level 3 code
1199544	Colombia	text
1199545	CLM	TDWG Level 3 code
1199545	Colombia	text
1199546	CLM	TDWG Level 3 code
1199546	Colombia	text
1199547	CLM	TDWG Level 3 code
1199547	Colombia	text
1199549	CLM	TDWG Level 3 code
1199549	Colombia	text
1199550	CLM	TDWG Level 3 code
1199550	Colombia	text
1199551	CLM	TDWG Level 3 code
1199551	Colombia	text
1199553	CLM	TDWG Level 3 code
1199553	Colombia	text
1199554	CLM	TDWG Level 3 code
1199554	Colombia	text
1199555	CLM	TDWG Level 3 code
1199555	Colombia	text
1199558	COS	TDWG Level 3 code
1199561	ECU	TDWG Level 3 code
1199561	Ecuador	text
1199563	CLM	TDWG Level 3 code
1199563	Colombia	text
1199567	84    	TDWG Level 2 code
1199567	Brazil, Colombia	text
1199568	BOL	TDWG Level 3 code
1199569	BOL	TDWG Level 3 code
1199569	Bolivia: San Antonio	text
1199570	BOL	TDWG Level 3 code
1199570	Bolivia	text
1199571	BOL	TDWG Level 3 code
1199571	Bolivia	text
1199572	84    	TDWG Level 2 code
1199572	Brazil	text
1199573	BOL	TDWG Level 3 code
1199573	Bolivia	text
1199574	PER	TDWG Level 3 code
1199574	Peru	text
1199575	84    	TDWG Level 2 code
1199575	Brazil	text
1199576	PER	TDWG Level 3 code
1199576	Peru	text
1199577	PER	TDWG Level 3 code
1199577	Peru	text
1199578	VEN	TDWG Level 3 code
1199578	Venezuela	text
1199579	PER	TDWG Level 3 code
1199579	Peru	text
1199580	PER	TDWG Level 3 code
1199581	PER	TDWG Level 3 code
1199582	BOL	TDWG Level 3 code
1199583	GUY	TDWG Level 3 code
1199583	Guyana	text
1199584	CLM	TDWG Level 3 code
1199584	Colombia	text
1199585	ECU	TDWG Level 3 code
1199585	Ecuador, Colombia	text
1199586	84    	TDWG Level 2 code
1199589	SUR	TDWG Level 3 code
1199592	84    	TDWG Level 2 code
1199592	Brazil	text
1199593	ECU	TDWG Level 3 code
1199593	Ecuador, Colombia	text
1199594	84    	TDWG Level 2 code
1199594	Brazil	text
1199595	CLM	TDWG Level 3 code
1199595	Colombia	text
1199596	BOL	TDWG Level 3 code
1199597	French Guiana	text
1199597	FRG	TDWG Level 3 code
1199598	CLM	TDWG Level 3 code
1199598	Colombia, Costa Rica	text
1199600	PER	TDWG Level 3 code
1199601	PER	TDWG Level 3 code
1199601	Peru	text
1199602	84    	TDWG Level 2 code
1199602	Brazil, Colombia, Ecuador and Peru	text
1199602	CLM	TDWG Level 3 code
1199602	ECU	TDWG Level 3 code
1199602	PER	TDWG Level 3 code
1199603	CLM	TDWG Level 3 code
1199603	Colombia	text
1199605	ECU	TDWG Level 3 code
1199606	COS	TDWG Level 3 code
1199606	Costa Rica	text
1199608	PER	TDWG Level 3 code
1199609	8	TDWG Level 1 code
1199610	CLM	TDWG Level 3 code
1199610	Colombia	text
1199611	PER	TDWG Level 3 code
1199612	CLM	TDWG Level 3 code
1199612	Colombia, Costa Rica, Nicaragua, Panama	text
1199613	8	TDWG Level 1 code
1199614	PER	TDWG Level 3 code
1199615	BZN-AM	TDWG Level 4 code
1199615	CLM	TDWG Level 3 code
1199615	Colombia, Brazil	text
1199616	CLM	TDWG Level 3 code
1199616	Colombia	text
1199617	CLM	TDWG Level 3 code
1199617	Colombia	text
1199618	Brazil, Colombia	text
1199618	BZN-AM	TDWG Level 4 code
1199618	CLM	TDWG Level 3 code
1199619	CLM	TDWG Level 3 code
1199620	CLM	TDWG Level 3 code
1199620	ECU	TDWG Level 3 code
1199620	Ecuador	text
1199621	Brazil	text
1199621	BZN-PA	TDWG Level 4 code
1199622	SUR	TDWG Level 3 code
1199622	Surinam	text
1199623	PER	TDWG Level 3 code
1199623	Peru	text
1199625	40    	TDWG Level 2 code
1199625	84    	TDWG Level 2 code
1199632	PHI	TDWG Level 3 code
1199632	Philippines, Mindoro Island	text
1199636	1	TDWG Level 1 code
1199636	CLM	TDWG Level 3 code
1199636	Colombia, Panama, Venezuela	text
1199638	CLM	TDWG Level 3 code
1199640	84    	TDWG Level 2 code
1199640	Brazil	text
1199641	PAN	TDWG Level 3 code
1199642	PAR	TDWG Level 3 code
1199644	84    	TDWG Level 2 code
1199644	Brazil	text
1199646	BOL	TDWG Level 3 code
1199648	COS	TDWG Level 3 code
1199648	Costa Rica	text
1199649	VEN	TDWG Level 3 code
1199649	Venezuela	text
1199650	PAN	TDWG Level 3 code
1199650	Panamá	text
1199651	84    	TDWG Level 2 code
1199652	Colombia, Venezuela	text
1199652	VEN	TDWG Level 3 code
1199653	PAN	TDWG Level 3 code
1199653	Panamá	text
1199654	8	TDWG Level 1 code
1199654	PAN	TDWG Level 3 code
1199654	Panamá	text
1199655	URU	TDWG Level 3 code
1199656	Colombia, Panamá	text
1199656	PAN	TDWG Level 3 code
1199658	PAN	TDWG Level 3 code
1199658	Panamá	text
1199660	COS	TDWG Level 3 code
1199661	PER	TDWG Level 3 code
1199662	PER	TDWG Level 3 code
1199663	COS	TDWG Level 3 code
1199665	BOL	TDWG Level 3 code
1199665	CLM	TDWG Level 3 code
1199665	Colombia, Ecuador	text
1199665	ECU	TDWG Level 3 code
1199666	ECU	TDWG Level 3 code
1199666	Ecuador	text
1199667	COS	TDWG Level 3 code
1199667	Costa Rica	text
1199668	CLM	TDWG Level 3 code
1199668	Colombia	text
1199671	CLM	TDWG Level 3 code
1199671	Colombia	text
1199673	CLM	TDWG Level 3 code
1199673	Colombia	text
1199674	84    	TDWG Level 2 code
1199674	SUR	TDWG Level 3 code
1199676	84    	TDWG Level 2 code
1199677	84    	TDWG Level 2 code
1199677	Brazil	text
1199679	Trinidad	text
1199679	TRT	TDWG Level 3 code
1199680	ECU	TDWG Level 3 code
1199680	Ecuador	text
1199681	CLM	TDWG Level 3 code
1199681	Colombia	text
1199683	BOL	TDWG Level 3 code
1199683	PER	TDWG Level 3 code
1199684	ECU	TDWG Level 3 code
1199685	84    	TDWG Level 2 code
1199686	84    	TDWG Level 2 code
1199687	42    	TDWG Level 2 code
1199687	84    	TDWG Level 2 code
1199687	northern Brazil, Colombia, Surinam	text
1199687	SUR	TDWG Level 3 code
1199691	8	TDWG Level 1 code
1199691	84    	TDWG Level 2 code
1199691	Brazil, Paraguay, Peru	text
1199691	PAR	TDWG Level 3 code
1199691	PER	TDWG Level 3 code
1199693	8	TDWG Level 1 code
1199694	84    	TDWG Level 2 code
1199694	Brazil	text
1199695	84    	TDWG Level 2 code
1199696	84    	TDWG Level 2 code
1199698	PER	TDWG Level 3 code
1199699	BOL	TDWG Level 3 code
1199700	CLM	TDWG Level 3 code
1199700	Colombia	text
1199701	CLM	TDWG Level 3 code
1199701	Colombia	text
1199702	BOL	TDWG Level 3 code
1199702	PER	TDWG Level 3 code
1199703	COS	TDWG Level 3 code
1199703	Costa Rica	text
1199704	8	TDWG Level 1 code
1199705	BOL	TDWG Level 3 code
1199706	COS	TDWG Level 3 code
1199708	PER	TDWG Level 3 code
1199709	CLM	TDWG Level 3 code
1199709	Colombia	text
1199710	CLM	TDWG Level 3 code
1199710	Colombia	text
1199712	SUR	TDWG Level 3 code
1199714	84    	TDWG Level 2 code
1199715	PAN	TDWG Level 3 code
1199716	COS	TDWG Level 3 code
1199716	Costa Rica	text
1199717	PER	TDWG Level 3 code
1199718	NIC	TDWG Level 3 code
1199719	SUR	TDWG Level 3 code
1199722	COS	TDWG Level 3 code
1199722	Costa Rica	text
1199724	CLM	TDWG Level 3 code
1199724	Colombia	text
1199725	PAN	TDWG Level 3 code
1199725	Panamá	text
1199727	COS	TDWG Level 3 code
1199732	CLM	TDWG Level 3 code
1199732	Colombia	text
1199733	84    	TDWG Level 2 code
1199737	81    	TDWG Level 2 code
1199737	LEE-VI	TDWG Level 4 code
1199739	PUE	TDWG Level 3 code
1199739	Puerto Rico	text
1199742	CUB	TDWG Level 3 code
1199742	Cuba	text
1199743	PAN	TDWG Level 3 code
1199743	Panamá	text
1199744	CUB	TDWG Level 3 code
1199744	Cuba	text
1199745	LEE-GU	TDWG Level 4 code
1199746	DOM	TDWG Level 3 code
1199746	Dominican Republic (or Haiti?)	text
1199747	CUB	TDWG Level 3 code
1199747	Cuba	text
1199749	Belize & Guatemala	text
1199749	GUA	TDWG Level 3 code
1199751	79    	TDWG Level 2 code
1199751	S. Mexico & Guatemala	text
1199753	79    	TDWG Level 2 code
1199753	Mexico	text
1199756	PER	TDWG Level 3 code
1199756	Peru	text
1199759	PUE	TDWG Level 3 code
1199760	LEE-GU	TDWG Level 4 code
1199760	WIN-DO	TDWG Level 4 code
1199764	LEE-GU	TDWG Level 4 code
1199765	PUE	TDWG Level 3 code
1199766	PUE	TDWG Level 3 code
1199766	Puerto Rico	text
1199768	PUE	TDWG Level 3 code
1199768	Puerto Rico	text
1199770	NIC	TDWG Level 3 code
1199770	Nicaragua	text
1199771	WIN-DO	TDWG Level 4 code
1199772	80    	TDWG Level 2 code
1199772	84    	TDWG Level 2 code
1199774	Colombia, Costa Rica, Panama	text
1199774	PAN	TDWG Level 3 code
1199777	NIC	TDWG Level 3 code
1199777	Nicaragua	text
1199778	PAN	TDWG Level 3 code
1199778	Panamá	text
1199779	COS	TDWG Level 3 code
1199779	Costa Rica and Panama	text
1199780	CLM	TDWG Level 3 code
1199780	Colombia	text
1199782	HAI	TDWG Level 3 code
1199782	Haiti	text
1199784	84    	TDWG Level 2 code
1199784	Brazil	text
1199788	CLM	TDWG Level 3 code
1199788	Colombia	text
1199789	CLM	TDWG Level 3 code
1199789	Colombia	text
1199790	PER	TDWG Level 3 code
1199790	Peru	text
1199791	VEN	TDWG Level 3 code
1199791	Venezuela	text
1199792	CLM	TDWG Level 3 code
1199792	Colombia	text
1199793	CLM	TDWG Level 3 code
1199793	Colombia	text
1199794	CLM	TDWG Level 3 code
1199794	Colombia	text
1199795	CLM	TDWG Level 3 code
1199795	Colombia	text
1199796	CLM	TDWG Level 3 code
1199796	Colombia	text
1199798	CLM	TDWG Level 3 code
1199798	Colombia	text
1199799	CLM	TDWG Level 3 code
1199799	Colombia	text
1199800	CLM	TDWG Level 3 code
1199800	Colombia	text
1199802	ECU	TDWG Level 3 code
1199802	Ecuador	text
1199804	84    	TDWG Level 2 code
1199804	Brazil	text
1199806	VEN	TDWG Level 3 code
1199806	Venezuela	text
1199808	CUB	TDWG Level 3 code
1199808	Cuba	text
1199809	GUY	TDWG Level 3 code
1199809	Trinidad & Tobago, French Guiana	text
1199811	CLM	TDWG Level 3 code
1199811	Colombia	text
1199812	CLM	TDWG Level 3 code
1199812	Colombia	text
1199813	CLM	TDWG Level 3 code
1199813	Colombia	text
1199815	CLM	TDWG Level 3 code
1199815	Colombia	text
1199816	8	TDWG Level 1 code
1199816	CLM	TDWG Level 3 code
1199816	Colombia, Venezuela	text
1199816	VEN	TDWG Level 3 code
1199817	CLM	TDWG Level 3 code
1199817	Colombia	text
1199818	CLM	TDWG Level 3 code
1199818	Colombia	text
1199821	84    	TDWG Level 2 code
1199823	COS	TDWG Level 3 code
1199823	Costa Rica	text
1199824	84    	TDWG Level 2 code
1199825	84    	TDWG Level 2 code
1199827	ECU	TDWG Level 3 code
1199828	ECU	TDWG Level 3 code
1199829	ECU	TDWG Level 3 code
1199830	ECU	TDWG Level 3 code
1199832	Colombia, Costa Rica	text
1199832	COS	TDWG Level 3 code
1199834	ECU	TDWG Level 3 code
1199834	Ecuador, Colombia	text
1199835	PER	TDWG Level 3 code
1199835	Peru	text
1199836	CLM	TDWG Level 3 code
1199836	Colombia	text
1199837	ECU	TDWG Level 3 code
1199838	CLM	TDWG Level 3 code
1199838	Colombia	text
1199839	CLM	TDWG Level 3 code
1199840	CLM	TDWG Level 3 code
1199840	Colombia, Ecuador	text
1199840	ECU	TDWG Level 3 code
1199842	Trinidad	text
1199842	TRT	TDWG Level 3 code
1199845	CLM	TDWG Level 3 code
1199845	Colombia	text
1199848	FRG	TDWG Level 3 code
1199850	FRG	TDWG Level 3 code
1199850	SUR	TDWG Level 3 code
1199852	FRG	TDWG Level 3 code
1199853	CLM	TDWG Level 3 code
1199853	Colombia	text
1199854	PAN	TDWG Level 3 code
1199854	Panamá	text
1199856	CLM	TDWG Level 3 code
1199856	Colombia	text
1199857	FRG	TDWG Level 3 code
1199858	PAN	TDWG Level 3 code
1199858	Panamá	text
1199860	84    	TDWG Level 2 code
1199861	8	TDWG Level 1 code
1199862	84    	TDWG Level 2 code
1199862	Brazil	text
1199863	84    	TDWG Level 2 code
1199864	84    	TDWG Level 2 code
1199865	84    	TDWG Level 2 code
1199865	Brazil	text
1199866	84    	TDWG Level 2 code
1199866	Brazil, Colombia, Ecuador, Panamá	text
1199866	CLM	TDWG Level 3 code
1199866	PAN	TDWG Level 3 code
1199867	ECU	TDWG Level 3 code
1199867	Ecuador [also Colombia?]	text
1199868	84    	TDWG Level 2 code
1199868	BZE-BA	TDWG Level 4 code
1199871	84    	TDWG Level 2 code
1199871	Brazil	text
1199872	Colombia, Panamá	text
1199872	PAN	TDWG Level 3 code
1199873	COS	TDWG Level 3 code
1199873	Costa Rica	text
1199874	84    	TDWG Level 2 code
1199874	Brazil	text
1199875	Brazil and / or Colombia	text
1199875	BZN-AM	TDWG Level 4 code
1199876	VEN	TDWG Level 3 code
1199876	Venezuela	text
1199877	84    	TDWG Level 2 code
1199878	PAN	TDWG Level 3 code
1199880	CLM	TDWG Level 3 code
1199880	Colombia	text
1199881	VEN	TDWG Level 3 code
1199882	CLM	TDWG Level 3 code
1199882	Colombia	text
1199883	COS	TDWG Level 3 code
1199883	Costa Rica	text
1199884	CLM	TDWG Level 3 code
1199884	Colombia	text
1199885	84    	TDWG Level 2 code
1199886	CLM	TDWG Level 3 code
1199886	Colombia	text
1199887	84    	TDWG Level 2 code
1199887	Brazil	text
1199889	84    	TDWG Level 2 code
1199891	84    	TDWG Level 2 code
1199892	84    	TDWG Level 2 code
1199893	84    	TDWG Level 2 code
1199893	NW Brazil, Colombia, Panama, Surinam	text
1199893	PAN	TDWG Level 3 code
1199893	SUR	TDWG Level 3 code
1199894	79    	TDWG Level 2 code
1199894	8	TDWG Level 1 code
1199894	84    	TDWG Level 2 code
1199895	84    	TDWG Level 2 code
1199897	84    	TDWG Level 2 code
1199897	Brazil	text
1199901	Colombia, Ecuador	text
1199901	ECU	TDWG Level 3 code
1199902	ECU	TDWG Level 3 code
1199903	CLM	TDWG Level 3 code
1199903	Colombia, Ecuador	text
1199905	84    	TDWG Level 2 code
1199906	84    	TDWG Level 2 code
1199908	50    	TDWG Level 2 code
1199909	84    	TDWG Level 2 code
1199909	Brazil, Colombia	text
1199909	CLM	TDWG Level 3 code
1199910	SUR	TDWG Level 3 code
1199911	CLM	TDWG Level 3 code
1199911	Colombia, Costa Rica, Panama	text
1199912	HON	TDWG Level 3 code
1199912	Honduras and Panamá	text
1199912	PAN	TDWG Level 3 code
1199913	FRG	TDWG Level 3 code
1199914	84    	TDWG Level 2 code
1199921	8	TDWG Level 1 code
1199923	84    	TDWG Level 2 code
1199923	Brazil	text
1199924	84    	TDWG Level 2 code
1199924	SUR	TDWG Level 3 code
1199926	FRG	TDWG Level 3 code
1199927	French Guiana	text
1199927	FRG	TDWG Level 3 code
1199928	84    	TDWG Level 2 code
1199929	84    	TDWG Level 2 code
1199933	84    	TDWG Level 2 code
1199935	84    	TDWG Level 2 code
1199938	84    	TDWG Level 2 code
1199938	Brazil	text
1199939	PER	TDWG Level 3 code
1199948	84    	TDWG Level 2 code
1199948	Brazil	text
1199949	84    	TDWG Level 2 code
1199949	Brazil	text
1199950	81    	TDWG Level 2 code
1199950	Caribbean: St. Thomas	text
1199951	VEN	TDWG Level 3 code
1199951	Venezuela	text
1199952	79    	TDWG Level 2 code
1199952	Mexico	text
1199953	PAR	TDWG Level 3 code
1199953	Paraguay	text
1199955	84    	TDWG Level 2 code
1199955	Brazil	text
1199956	79    	TDWG Level 2 code
1199956	Mexico	text
1199957	79    	TDWG Level 2 code
1199957	Mexico	text
1199958	80    	TDWG Level 2 code
1199958	Central America	text
1199959	GUA	TDWG Level 3 code
1199959	Guatemala	text
1199960	Chile	text
1199960	CLC	TDWG Level 3 code
1199961	COS	TDWG Level 3 code
1199961	Costa Rica	text
1199962	84    	TDWG Level 2 code
1199963	79    	TDWG Level 2 code
1199963	Chile, Mexico	text
1199963	CLN	TDWG Level 3 code
1199971	79    	TDWG Level 2 code
1199971	Mexico	text
1199971	MXS-OA	TDWG Level 4 code
1199972	8	TDWG Level 1 code
1199972	84    	TDWG Level 2 code
1199972	Brazil, Southern America	text
1199974	79    	TDWG Level 2 code
1199974	Mexico	text
1199976	Chile	text
1199976	CLC	TDWG Level 3 code
1199981	CLC	TDWG Level 3 code
1199982	Chile	text
1199982	CLC	TDWG Level 3 code
1199984	CLC	TDWG Level 3 code
1199990	Chile	text
1199990	CLC	TDWG Level 3 code
1199992	Chile	text
1199992	CLC	TDWG Level 3 code
1199993	Chile	text
1199993	CLC-MA	TDWG Level 4 code
1199996	7	TDWG Level 1 code
1199996	Northern America: Wyoming and Arizona to Kansas and Texas	text
1199998	ARI	TDWG Level 3 code
1199998	southwestern U.S.A. from Oregon into Mexico, and east through Utah and Arizona	text
1199999	79    	TDWG Level 2 code
